D,P,Q,R,U,W,X,Y,Z
0,1.2563330332271643,1,0,1,0,-0.6643071459549336,-8.118832997950271,1
0,0.08330653720677501,0,0,0,1,-1.9861423538904728,-0.7409888214064431,1
1,-0.016933055698770128,1,1,1,0,0.8597066001082139,-4.517431760765927,1
1,0.41290027775501414,1,1,0,0,0.012103861919499637,-4.577932209191724,0
1,-0.808144255720082,0,1,1,0,2.956830422978824,-2.3510576426738474,0
1,0.42722642228474106,1,1,1,0,1.1092326051169636,-7.414148118139252,1
1,-1.1947838158611732,0,1,1,0,3.9900958273312073,-1.015841928179941,0
1,-1.0194868647624729,1,1,1,0,4.732867496457273,-5.271956741571359,0
0,0.6572849894554256,0,1,0,1,-0.7055031213210425,0.07297680572874432,0
1,-0.31314517412240545,1,1,1,0,3.015605796511464,-3.7102326731134125,1
1,-0.16711845175709195,0,1,1,1,5.186997001769807,2.5036610059686684,1
0,-0.5328054297623905,1,1,1,0,0.7459123621595749,-6.323782198777043,1
1,-0.3166079094562758,1,1,1,0,2.2923800299801345,-6.812807823389247,0
1,-2.972086435384001,1,0,1,0,4.570805402358401,-4.73885076229043,0
0,0.5175860873999281,1,1,0,1,-0.40900825568408206,-0.9906172820282586,1
1,-0.34378710799735746,0,0,0,1,-0.07206272838025768,2.1424459876577515,1
0,-0.5789014066885423,0,0,0,1,0.16718502335402086,2.8875844153800627,1
1,-0.5575416318390579,1,0,1,0,2.324591341418715,-7.542628560880441,0
1,0.5929395129589244,0,1,1,1,2.8388253118939786,-1.104512155209775,1
0,-1.4511601058939727,0,0,1,0,0.5977193464790806,-6.094560252323415,0
1,-0.8378205063314444,0,1,0,1,0.16196870826708998,3.8335694914231326,1
1,-0.6758982792336633,0,0,0,1,1.2539815476319487,5.560360615146956,1
0,0.5834193599980686,1,0,0,0,0.08672018021398542,-4.186008038560357,0
1,-0.464377662138014,1,1,1,0,2.7727684667328334,-5.297944948577201,1
0,-0.2563464667401992,0,0,0,1,-0.7055261451555426,0.017112038390012407,0
0,-1.3244758394128702,0,0,1,0,0.8531856376190823,-3.095195133087437,1
0,-0.23560736220579975,1,0,0,0,0.13502729961702398,-4.598903641678983,0
1,1.3942429321308776,1,1,0,1,-0.1466085482425249,-4.695213475902218,0
0,0.5262233137647061,0,0,1,0,1.076991110321751,-4.610584451122311,0
1,0.6924538641630026,0,0,1,0,1.955393256954217,-1.941125166612788,1
0,0.897236661151397,1,1,0,1,-1.4234761441306696,-1.8706499820252187,1
1,0.008357004451386601,0,0,1,0,2.2884169794154468,-2.553349804051731,1
1,-0.11098792304697404,1,1,1,0,2.696118147242448,-7.454470920343127,0
0,-1.0881319542965389,0,0,0,1,0.09335688051680968,0.39173944989191944,0
1,-0.3719588877659546,1,1,0,1,1.138044926068713,-2.4030219968007445,0
1,-1.1771007538417975,1,1,1,0,4.113963612122095,-3.1372361249804754,1
0,-1.9976275778444568,1,0,0,1,0.4881878229739207,-2.134220071723749,0
1,-1.4809753586337666,0,0,1,0,2.6495437539085467,-1.6985374798171902,0
0,1.3986999391039074,1,1,1,0,0.9069084917690551,-9.092979496134754,0
0,0.5621009915706869,1,0,1,0,-1.0917654107365322,-9.069114344186803,1
1,-1.115591526087468,0,1,0,1,1.4941969351151827,0.7497085549872424,0
1,0.4056257480609981,0,1,0,1,1.2432410553315059,3.430523567955245,1
1,-0.6071224427004629,1,1,0,0,0.36879136770957355,-2.701701320736503,0
1,-0.3160705860398778,1,1,0,0,0.9536494122579311,-3.555879069794971,0
0,-1.2670620425889738,0,0,0,1,0.16427666784402195,0.31520989636430674,0
1,0.24204744429940375,0,1,0,1,0.9444649235186473,0.43555939500256324,0
0,0.639982368314493,0,1,0,1,0.1725961478174919,0.5594556518376406,0
1,-1.2962095151349873,1,0,0,0,2.1009279170599116,-2.0295352087441065,0
1,1.8218731316189267,0,1,1,1,0.9995007485739444,-1.438303694686463,1
1,0.8758075321582091,1,1,1,0,1.064733342850199,-4.575494119867345,1
1,-0.2845579444285445,0,0,0,1,1.6323885102909221,-0.20591868016557058,0
1,-0.5682971087232725,0,0,1,1,3.5601189812410627,0.5580240020081366,1
1,-1.0130991603661998,1,1,0,0,0.3411309776923246,-3.8990258953905057,0
1,-0.5744695921094798,1,0,1,0,0.7407238447331941,-4.855177159976244,1
0,-1.1795133987161632,0,1,0,1,1.4720609509185245,3.3110962244265085,1
0,1.076803539456199,1,1,1,0,-1.3388725076407362,-11.109746913932064,0
0,0.4709335322928176,1,1,1,0,-0.6552464997631409,-8.650421228374148,1
1,-2.379074246788062,1,0,1,0,3.2877560734459492,-2.798740542398024,1
1,0.18538488612473783,1,0,0,0,-0.3055530022821215,-5.702892876604357,0
1,-1.9354579927214788,0,0,1,1,3.9532770563680106,0.7669770616494447,1
1,-1.629593866149657,1,0,1,0,3.809611258226897,-3.6493869988414467,1
1,-0.9830772720749562,1,1,1,0,2.9505849828397603,-4.12343100629697,1
1,-1.9732556760561788,1,1,1,0,4.622956242169289,-4.034653448178746,1
1,0.9633026762459841,0,1,1,0,0.43668619104626916,-2.747661949629689,1
0,-0.10999436998171506,1,0,0,1,0.7182655422419825,0.2519984575921288,1
0,-0.46806603125563234,0,0,0,1,0.511445456190587,0.7737612714506157,0
1,-0.6473183955542672,0,1,0,1,1.3599632994345898,4.199361589090155,1
1,0.34265428899516404,1,1,1,0,0.7710606957633414,-6.63966121527938,1
1,-0.6230227467981668,1,1,0,0,1.0481924658568982,-3.032625420564951,0
1,-1.145834993080573,1,0,1,0,2.3660371871826715,-4.832459348776339,1
1,0.12508449650774886,1,1,1,1,3.340139059480774,-1.2723946161868422,1
1,-0.7461768773317503,0,0,1,0,0.7600669869971332,-3.0872565076478553,1
0,2.256335194124019,0,0,0,1,-3.0763738459015855,-3.36990773887113,0
0,0.8455800778785949,0,0,1,0,0.4086709285666138,-4.21438240084166,1
1,-0.711536546639004,1,1,1,0,2.766719832694225,-4.16047425373141,1
1,-0.6307867666794028,0,1,1,0,3.0168087179635776,-2.7775039728180704,0
1,0.7991925520290607,0,0,0,1,1.1472133389154058,3.3731119936328064,1
0,-1.2615522223769697,0,0,0,1,0.5352048746864131,3.345650261072275,1
0,0.619441778266338,0,0,0,1,-2.0185348219408707,-2.9737546255174117,0
1,1.8469265734270695,1,1,0,1,-1.4077820552609766,-3.410109945250679,1
1,-1.095182381672561,1,0,1,0,2.848145367219111,-7.279512448412863,0
1,-0.24912538648622615,1,0,0,0,-0.06305508205093355,-4.939212375278138,0
1,-0.1497953696565166,0,0,1,0,1.694996719078612,-0.6508102756700568,1
0,-0.5920365186489253,0,0,0,1,0.34528594545414365,0.19042924379516032,0
0,-0.5988491360956417,0,0,1,0,-0.3011419991194815,-5.181656416705303,0
1,0.9900845015858034,1,1,1,0,0.16263921145198867,-6.087161279333844,1
0,1.3238860347474652,0,0,1,0,-0.2597172354337242,-3.157698410342551,1
0,0.8189243311854593,0,0,0,1,-2.8815885755404045,2.834009321414123,1
1,-0.5821474047345854,1,1,1,0,2.273278004482535,-5.5491765026230855,1
1,0.7985702609594668,0,1,1,1,1.8098840042618243,-1.8568031581066378,1
1,1.9636479925844652,1,1,1,0,0.9114615579940164,-6.375335580569678,1
0,1.4973653015797648,0,0,1,1,-0.7257596722512145,-2.513685568181752,1
0,1.4395497777717183,0,0,1,0,-1.3110211897949462,-3.3753866840020663,1
1,-0.42917129155202915,1,1,0,0,1.946049184567174,-3.9435829997515794,0
0,-0.336726087960154,0,0,0,1,-1.9889504620087184,0.5543849285657774,1
1,-0.20273225514755014,1,0,1,0,1.8719450985301256,-4.815595859472272,1
1,0.37932383299941674,1,1,1,0,2.6352621584284925,-7.412093147991364,0
0,-0.5183224959938518,0,0,0,1,0.2628519999064489,1.0392007847838325,0
1,-1.7866621233769517,1,1,0,0,2.9291971813425604,-2.2743255499281836,0
1,-1.1083109152112,0,0,1,1,1.3510546286159797,-0.7859751227145644,1
1,-0.06380325870157416,0,1,0,1,1.4379207483780352,0.6923605688388487,0
0,1.007732696587397,0,0,1,1,-1.117696467180381,-1.6270824372763086,1
1,0.9244685004903744,0,1,1,0,2.245015355372355,-4.856591196270721,0
0,0.9638236473556386,0,1,0,1,-1.6263762210171189,-2.0680991382020806,0
1,-0.8300625723035683,0,0,1,1,3.1827463737402812,1.121667954633821,1
1,-0.8059852685089554,1,1,1,0,2.464696133923488,-9.216371563515123,0
1,-0.06976575886125892,1,1,0,0,0.08019385752637298,-4.380842680443319,0
1,-1.5311316226372886,0,1,0,1,1.4880752620909279,2.1798555136658546,0
1,-2.7253667481929926,0,0,1,0,3.7939675567760447,0.6479282461482361,1
0,0.8415173009647824,1,0,0,0,-1.7720491935531717,-3.956239941211047,1
1,-1.2320269623600086,1,1,1,0,2.0472926734614605,-4.025197697994334,1
1,-0.6706349441249586,1,1,1,0,2.1917798342074644,-6.0288021503881986,1
1,0.7349622840667278,1,1,0,1,1.0797259170088478,-2.339541278711828,0
0,-0.9856812924366012,0,0,0,1,0.6010349609866112,0.021980161698719636,0
1,-0.4524041742066591,1,1,0,0,1.7416603206594818,-3.1787721636516504,0
0,0.9327852755898449,0,0,1,1,0.42616692166873127,-3.1952116173510827,1
1,-0.4919115096858518,1,1,1,0,3.1648666371403595,-4.722824648265003,1
1,0.3201357404917333,0,0,1,0,1.1433928660314492,-6.738153892126562,0
0,-1.1703822955193806,0,1,0,1,-0.6093618072260814,2.098819192385725,1
1,-0.8206159105194575,0,0,1,0,0.6094233428497617,-2.6808351014803633,1
1,-0.6856950646658565,1,1,1,0,3.78520708314271,-5.963219025618367,0
1,-0.7969571686131192,1,1,0,0,1.6875198643574418,-3.3034386022844986,0
0,2.050759524303673,0,0,1,0,-1.2778703319516591,-6.7644165243480066,0
1,-0.2815283932839257,1,1,0,0,2.3516679369889504,-3.143534518502878,0
1,-0.22441797783461412,1,0,1,0,1.9250380731572678,-8.272731714321422,0
1,-1.5288003566026573,0,0,1,0,1.7261204842418816,-1.029021537330199,1
1,0.5545516699332695,1,1,0,0,-1.5078032080134312,-5.2957810900627775,0
0,0.6710857559637083,0,0,0,1,-2.046071416195614,-0.4694127592538013,0
1,0.012586364958245225,0,0,1,1,2.42262820867488,0.4408609685707714,1
1,-0.461794523422541,1,1,1,0,2.5214421345149374,-7.732410254014103,0
0,0.020288781284254973,0,1,0,1,0.2583727625400203,3.097656917006334,1
1,-1.6271297700948533,0,0,1,0,1.5270749660495635,-5.352572937796035,0
1,-0.7730893031069187,0,1,0,1,1.2731969660165052,2.9868880800952127,1
0,0.5234732512249912,1,1,0,1,0.38595662613860093,-0.6843290159029936,1
1,-0.3788607040661233,1,1,0,1,0.3608267442840212,-0.8371457803527053,1
0,1.4665226079631333,0,0,1,0,-1.5502497736667056,-5.597660721000213,1
1,-1.157497434690093,1,1,1,0,3.1529892707538583,-8.8486331675583,0
1,1.5417285865788133,1,1,1,0,0.945248831492407,-6.1049469133707905,1
1,-0.09006250380095022,0,0,0,1,0.7374982066912352,-0.46780008139231,0
1,-1.0045525562555162,0,0,0,1,2.2288861760968084,2.858252281543923,0
0,1.769641748696294,0,0,1,1,-0.3425748167518376,-1.8505993121311568,1
0,-0.06160917721585239,0,0,0,1,-0.10206079317923329,4.9647183505992345,1
0,-1.3346238451277128,0,0,1,1,3.1298145033881957,-0.49055663774036107,1
1,0.2869739325404934,1,1,0,0,0.29603214526427973,-3.9337958805608,0
1,2.0145540404654647,1,1,1,0,1.8709529024135318,-7.712761949907872,0
1,-1.6389310237402923,1,1,1,0,5.243502400724485,-0.7192823784530844,1
0,0.6450344647044955,0,0,0,1,-0.03663058221591986,-0.906884971568184,0
1,0.24874494976316022,1,1,1,0,2.127347377116115,-7.611063173453495,0
0,0.9670390661571024,1,1,1,0,0.9093877330658827,-5.8491968758618755,1
0,-0.2744369914324284,1,0,0,0,0.9799498645626408,-3.7912599436826664,0
1,1.1838692877365915,1,1,1,0,1.340668035435417,-9.527256140352481,0
0,1.1078953249865244,0,0,1,0,-0.6347630996551585,-6.6150140168128075,0
1,-1.1098860932695407,0,0,1,1,2.0474416433092997,0.6249839089821763,1
0,1.1193873491624362,1,0,1,0,-1.809427681815979,-9.56082186359894,1
1,1.0930057523334995,1,1,1,0,0.503569136387199,-6.3036425524411515,1
1,2.308273122436319,1,1,1,0,-1.6700586432788915,-11.320876425228107,1
0,1.0421965136879578,0,0,1,0,-0.5955913671459796,-4.2890753280605125,1
0,0.5246806088896604,1,1,0,1,-0.5555470642730781,-1.0086035914661846,1
0,0.36794537440376085,0,0,1,0,-0.860184813958808,-3.5759926871852707,1
1,-1.5065508056883055,1,1,0,1,3.7180247037757987,2.966117364649446,1
1,1.4110745118481245,1,1,0,0,0.19569454528961983,-3.943291851039233,0
1,0.9182836226448496,1,1,0,0,-1.1380360256039461,-5.94057406914841,0
1,0.41127638964475793,1,1,0,1,-0.4115671039835065,-1.9516244921907409,1
0,-2.002115283975824,0,0,0,0,1.5282100455018015,0.18291459836132096,0
1,-1.4783552906957804,0,1,0,1,2.4074322898977663,1.5479358679692452,0
1,0.49063932379804137,1,1,0,0,1.1913564741938258,-2.2917277088627346,0
1,-0.619189980784595,1,1,0,1,1.9774464421862037,1.5469638928279847,1
0,-0.8344796460159545,0,0,0,0,0.3497545903288529,-1.3051463187044483,0
0,-1.2288859959579046,1,0,0,0,-1.4897555436626355,-5.478557570070533,0
1,-0.20115324066313797,1,1,1,0,2.5480443535546695,-4.5237283775169566,1
1,-1.4403771058124972,0,0,0,1,2.2132834150496796,3.384336865352749,0
1,-1.3424719248368988,0,0,0,1,2.1094847386434425,1.9998364599138294,0
0,0.2569904847519121,1,0,0,0,-0.30081924025304174,-5.919542086230786,0
1,-1.4143240063399907,1,0,1,0,1.1950235771364217,-5.5647035518335555,1
0,1.3263830011591697,0,0,0,1,1.0448348107285803,1.7388935796472795,0
1,-1.3615715872322778,1,1,0,0,1.3434794214314931,-3.9713684878660533,0
0,0.40111711159534347,0,0,0,1,-0.8830356284499864,-0.1367953633748128,0
1,0.9143431532546993,0,1,1,1,0.545066671432422,-2.6654385835283856,1
0,0.99767928151156,1,0,0,1,-0.2809003758207672,-0.49357675847574767,1
1,0.5282886774886993,1,0,1,0,0.5220586801247418,-10.48568854589601,0
1,-2.644127698330619,0,1,1,0,4.943618364868988,0.46350011580812533,0
0,-0.17158621803176216,1,0,0,0,0.09335270555306661,-5.722608221900451,0
0,0.8593526491045986,1,0,0,0,-0.5306556768230484,-3.4818823337598155,0
0,0.21798126730232878,0,1,0,1,-0.7924616038367015,2.4526125781227015,1
0,0.5938084014904,1,1,0,0,-0.6303846802264511,-3.1135040921650727,0
0,1.9152267013621835,0,0,0,1,-1.2069221663137961,-0.1974253498856151,0
1,1.056472365228506,1,1,1,0,1.2936002548699954,-9.935655560954135,0
1,-1.5467498609457353,1,1,1,0,2.788543365118807,-3.3171995124607627,1
0,-0.2355447809712252,0,0,0,1,0.7689676510197487,-0.7754325316773116,0
1,-1.8112355003392,1,1,1,0,4.235104739148059,-4.839219718943349,1
1,-0.2751537332384697,0,0,1,0,0.7443645008314281,-4.323618077392463,0
0,2.3987604377092415,1,1,0,0,-2.086293423506705,-4.852178653551773,0
1,-0.23178017668493664,0,0,1,1,1.8951775680591245,-1.3138445428393215,1
1,-1.4045886588466625,1,1,0,0,1.439749550406587,-3.292867465728989,0
0,1.0813874261864875,0,0,1,0,-1.6765412666112982,-9.299563016990602,0
1,-1.6260961978786543,1,1,1,0,4.0112568290673805,-5.54180378343603,0
1,-1.4798659677348984,1,1,1,0,4.246869682067496,-3.2702979985666896,1
1,0.12447635355961728,0,0,1,0,1.0154663924192662,-4.0369753852409875,0
1,-0.1669843413259237,0,1,1,0,1.3955076936105426,-3.5251338019751115,0
0,0.5232212893893233,0,0,0,1,0.7938431443586431,0.7657088611518853,0
1,-0.9059201074351142,0,0,1,1,2.3338476899492653,-1.7404611282983962,1
1,-0.5814646950783549,0,1,1,1,4.596940020672436,1.206687525350436,1
1,-1.3853834299662524,0,1,0,1,3.0768350004513514,2.614991806986934,0
1,-0.9198936116039332,1,1,1,0,3.906382525767107,-4.7239782487780335,1
1,0.7698402976086045,1,1,1,0,1.2036719704819872,-5.661303064231925,1
1,0.5141535066520421,1,1,0,1,0.05249725948900058,-1.9841275354430865,1
0,1.17011259165326,0,0,0,1,-2.4479118886752187,0.31625635439776756,1
1,0.02427200930415114,0,0,1,1,1.8542249079682114,0.10739813877259818,1
1,-0.2613970831754863,0,1,0,1,0.8203025659554883,4.261347104298597,1
1,0.4876295419692957,0,0,0,1,0.7436233053212498,0.7600788271045826,0
1,0.9627834110989839,1,1,1,0,2.7956410258999393,-5.071624730987509,1
0,0.09062552523884684,0,0,0,1,0.8576658131612537,0.6244614898156466,0
0,-0.75556617657235,0,0,0,0,-0.27697751576955265,-1.4816070395873344,0
1,0.14330497818118051,1,0,0,0,0.23800514994729774,-4.5266915874553755,0
1,-1.3941640343938213,1,1,1,0,2.2433270863507158,-3.2968257946200676,1
1,-0.8007287345615816,0,1,0,1,0.48977363116150396,1.642131925814351,0
1,-0.7143029033742032,1,1,0,0,1.8656892286629025,-1.5628841102518303,0
0,0.36306328520374903,0,0,0,1,-0.9152003349682467,-0.46568148478145854,0
1,-1.2718012138855814,1,1,0,1,3.5248845309048273,-0.6101609751961798,0
0,-1.9692755752412834,0,0,0,1,1.5282411546674946,2.1480875529575947,0
1,1.1674012019852107,1,0,1,0,1.1179926155501145,-7.76548699263109,0
1,-1.9056252256221828,0,0,0,1,2.8668456672682012,5.991215582338056,1
1,-0.6307529902866591,1,1,0,1,2.1484869975750183,-1.2013843700415825,0
0,0.8636716630591137,0,0,0,1,-2.3150113342186796,-1.147298862460792,0
1,1.9197163083053082,1,1,1,1,1.3001213817135897,-3.6539057905458656,1
1,-0.5563080140533739,1,1,0,1,3.779552679806568,-0.6572337122616344,0
1,0.07038031202831374,1,1,1,0,3.0387291653499835,-3.606026430586045,1
1,-0.14202008037317107,0,0,0,1,1.9645325339910518,3.086377582606331,0
1,1.0910532481331054,1,1,0,0,0.006908263203135756,-5.656586583794762,0
1,-0.9224840469096138,0,1,0,1,2.563397582369473,4.656480023602139,1
1,-0.7553363781975456,0,0,1,0,1.3536091076863284,-0.6629569353044502,1
1,1.4731158658538617,1,1,1,0,0.09154229600229985,-10.047276295664679,0
1,1.4502982977288368,1,1,0,1,0.4240390405008918,-1.3019567585442635,1
0,0.8273186736432193,0,0,1,1,-0.5170294899234883,-3.2161603306791,1
1,-0.9102920377795919,0,0,0,1,0.005341061133862124,-1.0739823144641716,0
0,1.1954716658603812,0,1,0,1,-0.9080855119825398,2.22322268597616,1
0,0.474942473973333,0,0,1,0,0.9238879700585451,-5.79195010047325,0
0,-0.2945303166976211,0,0,0,1,-0.4603435544882646,3.5778669354201593,1
1,-1.1856522546462553,0,0,1,0,1.5612297322177409,-4.220100128025398,0
0,-0.06932510801720873,0,0,1,1,-0.17814559218596093,-2.3587172060321286,1
1,-0.27522056003668915,0,0,1,1,2.617123014142353,-2.857506358274727,0
0,0.3439940114813805,0,0,0,1,-1.0688817351498354,2.442653318420121,1
1,-1.459597614928319,1,0,1,0,4.539832829363121,-2.2645848416542433,1
1,-0.21944270887413256,0,1,1,0,0.7437818829477667,-5.379913443782723,0
1,-0.7839119732274816,1,1,1,0,2.9574208497752843,-4.359523749061938,1
0,-0.3732473755584918,1,0,0,0,1.1232804312800162,-2.2844781739670785,0
1,-0.41415543210021494,1,0,1,0,1.9955605874318842,-3.5720181021686095,1
0,-0.6087658536749521,0,0,1,0,2.0085412346799214,-3.7303179754375138,0
1,-0.9143537124884237,1,1,1,0,2.7582272215189163,-3.848725620647733,1
1,0.2312625157493203,1,1,0,1,-0.7155867581201175,-0.7680163965778891,1
1,-1.4940253226617433,0,0,1,1,4.083344898896789,0.9849008644552371,1
1,-0.7310332036860906,0,0,0,1,3.621892027254835,3.7335823857691275,0
1,-1.8737688848816472,1,1,1,0,4.101442425985011,-3.1295212111129063,1
0,-0.003995328994963643,0,0,1,1,0.07288929671611588,-1.8493715858411734,1
0,-0.5006815665403619,0,0,1,0,-0.05703937713764229,-5.41154849261162,1
1,0.4331033648384697,0,1,0,1,1.892002085038001,2.4417307545100617,0
1,-0.2710670916451875,0,1,1,0,3.704711677849419,-2.9799205065664305,0
1,-0.31813829090893614,1,1,0,0,1.9543203333389285,-1.8424193673111835,0
1,0.5104798185875439,1,1,1,0,1.1132439403919254,-3.9184906798777472,1
1,-1.617530204680821,1,1,0,0,2.4649826945653914,-2.1414092773965914,0
1,-0.24681485499232772,1,1,1,0,3.393492780363185,-3.6584539287117375,1
0,0.4865776349570148,0,0,0,1,-0.282668632981642,0.5184421315728645,0
1,-0.8367273907138957,0,1,0,1,2.1034445732288765,3.9719811106739646,1
0,1.1713793476645467,0,0,1,0,0.5149775608596173,-6.603505385607583,0
0,-0.33261059297085316,0,0,0,1,2.332055290599408,6.61476588216446,1
0,1.5432591587948135,0,0,1,0,-3.318307060150773,-7.241100145898597,1
1,1.0560378084849267,1,1,1,0,2.2059100876665956,-8.492984709918158,0
1,-1.0379763958472936,1,1,0,0,1.2676062817349458,-3.9801840222291722,0
0,-0.6984087822095932,1,0,0,1,0.1695848349104746,-0.5359501729490531,1
0,-0.4508001554047381,0,0,1,0,0.6650635462565407,-2.5865755096660568,1
1,0.023501528528449517,0,0,1,0,0.6157190463549554,-2.0941716503731196,1
0,-1.9750083962818117,0,0,1,1,2.2161221565635376,-0.1657543226140369,1
0,1.3420640904097907,0,0,1,0,-0.34696928508459884,-4.458226995831167,1
1,0.2867117907645467,1,1,0,1,1.0984518476564549,-0.2809415549309931,1
1,-1.3870247399345506,1,1,1,0,4.016265268714271,-4.182914036155687,1
1,-1.1111870512231112,1,1,0,1,2.241734869539531,-0.2770563918094693,0
1,0.435652312941044,1,1,1,0,1.5977159189172019,-3.5522266773552795,1
0,1.7782826261581286,1,1,1,0,-0.8247311767167271,-12.060487500991304,0
1,-1.763299773336128,1,1,1,0,3.411153727191911,-7.007698028773414,0
1,-1.0571401230929358,0,0,1,1,3.0796869299038105,-0.1363358825346218,1
1,2.1457455836705357,1,1,0,1,0.478672576036147,-2.007199757113682,0
1,0.20240642703576386,1,1,1,0,1.8453159215041073,-6.739483462861635,0
1,-0.7395113691426454,1,1,1,0,2.1664123394252583,-7.042994912891347,1
1,0.33648621948410123,1,1,1,0,1.9641005421237006,-7.807531987002229,0
0,1.1476776746302257,0,0,1,0,0.5145599564052541,-2.553210739311638,1
0,0.06161961891330794,0,0,1,0,-0.3032458868640785,-7.968010403763059,0
0,1.6108566387984364,1,0,0,0,-1.8637532697372736,-5.906614106333005,0
1,-0.02523341727715383,1,1,1,1,5.04799913901476,-0.40260608885164606,1
1,-0.21870452285998337,1,1,1,0,1.9582966855496582,-6.008245329432784,1
0,1.987422401908965,0,1,0,1,-0.6837418522846428,-2.2485420272033703,0
1,-0.3405676519088878,0,1,0,1,3.2799672070766004,2.259671359462497,0
